Date,Price
2023-04-10,25000.0
2023-04-11,25000.0
2023-04-12,25000.0
2023-04-13,25000.0
2023-04-14,25000.0
2023-04-15,23000.0
2023-04-16,25000.0
2023-04-17,25000.0
2023-04-18,27000.0
2023-04-19,27000.0
2023-04-20,27000.0
2023-04-21,30000.0
2023-04-22,28333.333333333332
2023-04-23,26666.666666666668
2023-04-24,25000.0
2023-04-25,25000.0
2023-04-26,19000.0
2023-04-27,17000.0
2023-04-28,19000.0
2023-04-29,21000.0
2023-04-30,20000.0
2023-05-01,20000.0
2023-05-02,20000.0
2023-05-03,21000.0
2023-05-04,20000.0
2023-05-05,20000.0
2023-05-06,20000.0
2023-05-07,20000.0
2023-05-08,21000.0
2023-05-09,22000.0
2023-05-10,25000.0
2023-05-11,25000.0
2023-05-12,26000.0
2023-05-13,25000.0
2023-05-14,22000.0
2023-05-15,22000.0
2023-05-16,25000.0
2023-05-17,25000.0
2023-05-18,25000.0
2023-05-19,24000.0
2023-05-20,28000.0
2023-05-21,30000.0
2023-05-22,30000.0
2023-05-23,30000.0
2023-05-24,33000.0
2023-05-25,31500.0
2023-05-26,30000.0
2023-05-27,30000.0
2023-05-28,32000.0
2023-05-29,31000.0
2023-05-30,30000.0
2023-05-31,30000.0
2023-06-01,32000.0
2023-06-02,30000.0
2023-06-03,30000.0
2023-06-04,33000.0
2023-06-05,33000.0
2023-06-06,34000.0
2023-06-07,35000.0
2023-06-08,35000.0
2023-06-09,33000.0
2023-06-10,33000.0
2023-06-11,30000.0
2023-06-12,34000.0
2023-06-13,34000.0
2023-06-14,30000.0
2023-06-15,30000.0
2023-06-16,26000.0
2023-06-17,25000.0
2023-06-18,25000.0
2023-06-19,25000.0
2023-06-20,20000.0
2023-06-21,22000.0
2023-06-22,22000.0
2023-06-23,23000.0
2023-06-24,20000.0
2023-06-25,22000.0
2023-06-26,22000.0
2023-06-27,26000.0
2023-06-28,23000.0
2023-06-29,20000.0
2023-06-30,22000.0
2023-07-01,22000.0
2023-07-02,23000.0
2023-07-03,24000.0
2023-07-04,24000.0
2023-07-05,18000.0
2023-07-06,25000.0
2023-07-07,20000.0
2023-07-08,17000.0
2023-07-09,19000.0
2023-07-10,18000.0
2023-07-11,18000.0
2023-07-12,17000.0
2023-07-13,17000.0
2023-07-14,17000.0
2023-07-15,16000.0
2023-07-16,17000.0
2023-07-17,17000.0
2023-07-18,18000.0
2023-07-19,18000.0
2023-07-20,18000.0
2023-07-21,20000.0
2023-07-22,20000.0
2023-07-23,20000.0
2023-07-24,22000.0
2023-07-25,25000.0
2023-07-26,24000.0
2023-07-27,23000.0
2023-07-28,24000.0
2023-07-29,25000.0
2023-07-30,21000.0
2023-07-31,21000.0
2023-08-01,30000.0
2023-08-02,30000.0
2023-08-03,30000.0
2023-08-04,29000.0
2023-08-05,28000.0
2023-08-06,30000.0
2023-08-07,28000.0
2023-08-08,30000.0
2023-08-09,30000.0
2023-08-10,30000.0
2023-08-11,30000.0
2023-08-12,32000.0
2023-08-13,30000.0
2023-08-14,30000.0
2023-08-15,30000.0
2023-08-16,32000.0
2023-08-17,33000.0
2023-08-18,33000.0
2023-08-19,33000.0
2023-08-20,30000.0
2023-08-21,30000.0
2023-08-22,33000.0
2023-08-23,33000.0
2023-08-24,23000.0
2023-08-25,24000.0
2023-08-26,23000.0
2023-08-27,22000.0
2023-08-28,20000.0
2023-08-29,20000.0
2023-08-30,20000.0
2023-08-31,21000.0
2023-09-01,20000.0
2023-09-02,30000.0
2023-09-03,19000.0
2023-09-04,20000.0
2023-09-05,20000.0
2023-09-06,25000.0
2023-09-07,20000.0
2023-09-08,24000.0
2023-09-09,20000.0
2023-09-10,20000.0
2023-09-11,24000.0
2023-09-12,24000.0
2023-09-13,23000.0
2023-09-14,22000.0
2023-09-15,22000.0
2023-09-16,18000.0
2023-09-17,20000.0
2023-09-18,25000.0
2023-09-19,23000.0
2023-09-20,20000.0
2023-09-21,19000.0
2023-09-22,21000.0
2023-09-23,20000.0
2023-09-24,25000.0
2023-09-25,25000.0
2023-09-26,23000.0
2023-09-27,25000.0
2023-09-28,25000.0
2023-09-29,23000.0
2023-09-30,22000.0
2023-10-01,25000.0
2023-10-02,25000.0
2023-10-03,33000.0
2023-10-04,30000.0
2023-10-05,30000.0
2023-10-06,32000.0
2023-10-07,32000.0
2023-10-08,29000.0
2023-10-09,30000.0
2023-10-10,35000.0
2023-10-11,35000.0
2023-10-12,34000.0
2023-10-13,35000.0
2023-10-14,40000.0
2023-10-15,40000.0
2023-10-16,38000.0
2023-10-17,42000.0
2023-10-18,42000.0
2023-10-19,40000.0
2023-10-20,45000.0
2023-10-21,45000.0
2023-10-22,47000.0
2023-10-23,50000.0
2023-10-24,50000.0
2023-10-25,50000.0
2023-10-26,52000.0
2023-10-27,52000.0
2023-10-28,52000.0
2023-10-29,55000.0
2023-10-30,67000.0
2023-10-31,67000.0
2023-11-01,70000.0
2023-11-02,68000.0
2023-11-03,62000.0
2023-11-04,70000.0
2023-11-05,65000.0
2023-11-06,70000.0
2023-11-07,74000.0
2023-11-08,70000.0
2023-11-09,70000.0
2023-11-10,72000.0
2023-11-11,72000.0
2023-11-12,70000.0
2023-11-13,70000.0
2023-11-14,70000.0
2023-11-15,70000.0
2023-11-16,72000.0
2023-11-17,73000.0
2023-11-18,72000.0
2023-11-19,70000.0
2023-11-20,68000.0
2023-11-21,79000.0
2023-11-22,80000.0
2023-11-23,80000.0
2023-11-24,80000.0
2023-11-25,74000.0
2023-11-26,75000.0
2023-11-27,75000.0
2023-11-28,75000.0
2023-11-29,75000.0
2023-11-30,75000.0
2023-12-01,75000.0
2023-12-02,70000.0
2023-12-03,72000.0
2023-12-04,75000.0
2023-12-05,75000.0
2023-12-06,76000.0
